04/23/2017 08:41:05 PM|INFO |SimpleUrlHandlerMapping       | Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
04/23/2017 08:41:05 PM|WARN |AbstractTemplateResolverConfiguration| Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
04/23/2017 08:41:05 PM|INFO |WebMvcAutoConfiguration$WelcomePageHandlerMapping| Adding welcome page: class path resource [static/index.html]
04/23/2017 08:41:06 PM|INFO |AnnotationMBeanExporter       | Registering beans for JMX exposure on startup
04/23/2017 08:41:06 PM|INFO |TomcatEmbeddedServletContainer| Tomcat started on port(s): 8080 (http)
04/23/2017 08:41:06 PM|INFO |Application                   | Started Application in 13.557 seconds (JVM running for 16.384)
04/23/2017 08:41:57 PM|INFO |DispatcherServlet             | FrameworkServlet 'dispatcherServlet': initialization started
04/23/2017 08:41:57 PM|INFO |DispatcherServlet             | FrameworkServlet 'dispatcherServlet': initialization completed in 46 ms
04/23/2017 08:41:58 PM|INFO |RestControllerAspect          | Invoked: class legoSets.LegoSetRestController#readLegoSetsForType	args:[legoTechnic]
04/23/2017 08:41:58 PM|INFO |RestControllerAspect          | Invoked: class legoSets.LegoSetRestController#validateSet	args:[legoTechnic]
04/23/2017 08:41:58 PM|INFO |QueryTranslatorFactoryInitiator| HHH000397: Using ASTQueryTranslatorFactory
04/23/2017 08:41:58 PM|INFO |RestControllerAspect          | Finished: class legoSets.LegoSetRestController#validateSet	args:[legoTechnic]
04/23/2017 08:41:58 PM|INFO |RestControllerAspect          | Finished: class legoSets.LegoSetRestController#readLegoSetsForType	args:[legoTechnic]
04/23/2017 08:42:55 PM|INFO |RestControllerAspect          | Invoked: class legoSets.LegoSetRestController#readLegoSetsForType	args:[legoTechnic]
04/23/2017 08:42:55 PM|INFO |RestControllerAspect          | Invoked: class legoSets.LegoSetRestController#validateSet	args:[legoTechnic]
04/23/2017 08:42:55 PM|INFO |RestControllerAspect          | Finished: class legoSets.LegoSetRestController#validateSet	args:[legoTechnic]
04/23/2017 08:42:55 PM|INFO |RestControllerAspect          | Finished: class legoSets.LegoSetRestController#readLegoSetsForType	args:[legoTechnic]
